id,name,teacher,day,slots,credit,isBase,isLang,CourseNumber,program,isSmr
1081114,身分法專題研究（五）,林秀雄,5,5|6,2,False,False,651333001,法律系碩士班,False
1081115,超國界法律問題專題研究（三）,陳長文,2,6|7,2,False,False,651334001,法律系碩士班,False
1081116,勞動契約法專題研究（一）,林佳和,4,3|4,2,False,False,651345001,法律系碩士班,False
1081117,刑事政策專題研究（二）,謝如媛,2,D|5|6,3,False,False,651378001,法律系碩士班,False
1081118,金融法專題研究（六）,張冠群,4,5|6,2,False,False,651381001,法律系碩士班,False
1081119,英文公法學名著選讀（一）,劉定基,2,D|5|6,3,False,True,651387001,法律系碩士班,False
1081120,刑事證據法專題研究（七）,段重民,1,6|7,2,False,False,651438001,法律系碩士班,False
1081121,法制史專題研究（六）,黃琴唐,4,5|6,2,False,False,651458001,法律系碩士班,False
1081122,契約法專題研究（六）,楊淑文,2,5|6,2,False,False,651463001,法律系碩士班,False
1081123,民事實務專題研究（一）,蘇永欽,2,F|G,2,False,False,651467001,法律系碩士班,False
1081124,公法實務專題研究（二）,董保城,4,6|7,2,False,False,651474001,法律系碩士班,False
1081125,大陸經貿法律研究（一）,王文杰,3,3|4,2,False,False,651485001,法律系碩士班,False
1081126,德國刑法專題研究,許恒達,0,,1,False,False,651512001,法律系碩士班,False
1081127,民法中心公益服務實習,周伯峰,1,C,1,False,False,651541001,法律系碩士班,False
1081128,法律診療（一）,羅秉成,2,F|G,2,False,False,651579001,法律系碩士班,False
1081129,專題討論－生物科技管理實務,吳榮燦、馮震宇,4,F,1,False,False,651580001,法律系碩士班,False
1081130,營業秘密：法律與管理,馮震宇,3,D|5,2,False,False,651603001,法律系碩士班,False
1081131,財法中心公益服務實習—金融消費評議中心見習（二）,葉啟洲,1,E|F,2,False,False,651639001,法律系碩士班,False
1081132,歐盟經貿法,洪德欽,4,E|F|G,3,False,False,651706001,法律系碩士班,False
1081133,公法中心公益服務實習（五）,傅玲靜,2,7,1,False,False,651720001,法律系碩士班,False
1081134,國際人權法,翁燕菁,4,D|5|6,2,False,False,651731001,法律系碩士班,False
1081135,保險法規專題研究,張冠群,4,2|3|4,3,False,False,651A05001,法律系碩士班,False
1081136,行政法論文寫作（二）,劉宗德,5,F|G|H,3,False,False,651A06001,法律系碩士班,False
1081137,保險案例專題研究（一）,葉啟洲,1,5|6|7,3,False,False,651A07001,法律系碩士班,False
1081138,刑法中心公益服務實習－共好文山計畫（三）,陳志輝,1,2,1,False,False,651A08001,法律系碩士班,False
1081139,海洋法專題研究（三）,陳貞如,3,7|8,2,False,False,651A09001,法律系碩士班,False
1081140,基法中心公益服務實習－法扶律師指導見習（一）,劉宏恩,3,C,2,False,False,651A10001,法律系碩士班,False
1081141,公務員法,張桐銳,1,5|6,2,False,False,651A11001,法律系碩士班,False
1081142,民商法案例研習（二）,朱德芳、許政賢,5,5|6,2,False,False,651A12001,法律系碩士班,False
1081143,律師實務,范瑞華,3,7|8,2,False,False,651A13001,法律系碩士班,False
1081144,國際租稅法,鍾騏,5,2|3|4,3,False,False,651A14001,法律系碩士班,False
1081145,環境法（一）,傅玲靜,1,7|8,2,False,False,651A15001,法律系碩士班,False
1081146,文化與法律專題研究（一）,王曉丹,5,D|5|6,3,False,False,651A16001,法律系碩士班,False
1081147,民事法與社會科學研究方法專題,張永健,2,E,1,False,False,651A17001,法律系碩士班,False
1081148,檢察實務研究（一）,蔡碧玉,5,3|4,2,False,False,651A18001,法律系碩士班,False
1081149,會計實務與法律專題研究（一）,朱德芳、馬秀如,3,E|F|G,2,False,False,651A19001,法律系碩士班,False
1081150,德國民法導論,王千維,0,,1,False,False,651A20001,法律系碩士班,False
1081151,經濟行政法專題研究,吳秦雯,0,,1,False,False,651A21001,法律系碩士班,False
1081152,同性婚姻與宗教自由,廖元豪,0,,1,False,False,651A22001,法律系碩士班,False
1081153,金融科技監管與法制,臧正運,0,,1,False,False,651A23001,法律系碩士班,False
1081154,國際公法專題研究（四）,陳貞如,3,5|6,2,False,False,651A24001,法律系碩士班,False
1081155,數位媒體與娛樂法,盧建誌,2,D|5|6,3,False,False,651A25001,法律系碩士班,False
1081156,亞洲法專題研究－泰國法,陳柏良,0,,2,False,False,651A26001,法律系碩士班,False
1081157,亞洲法專題研究－香港著作權法,宋皇志,0,,2,False,False,651A27001,法律系碩士班,False
1081201,企業併購實例研習（一）,方嘉麟、林進富、樓永堅,5,5|6|7,3,False,False,652064001,法科所,False
1081202,刑法,許恒達,3,8|E|F,3,False,False,652100001,法科所,False
1081203,行政法,劉宗德,5,7|8|E,3,False,False,652101001,法科所,False
1081204,法學導論,詹鎮榮,1,7|8,2,True,False,652120001,法科所,False
1081205,國際私法,王海南,2,D|5|6,3,False,False,652137001,法科所,False
1081206,國際私法,戴瑀如,2,D|5|6,3,False,False,652137011,法科所,False
1081207,證券交易法,劉連煜,3,3|4,2,False,False,652150001,法科所,False
1081208,勞動法,黃程貫,3,D|5|6,3,False,False,652151001,法科所,False
1081209,勞動法,林良榮,3,D|5|6,3,False,False,652151011,法科所,False
1081210,法律倫理,劉宏恩,4,5|6,2,False,False,652155001,法科所,False
1081211,法律倫理,姜世明,4,5|6,2,False,False,652155011,法科所,False
1081212,法律服務,許政賢,1,C,2,False,False,652160001,法科所,False
1081213,國際公法,陳純一,1,E|F|G,3,False,False,652163001,法科所,False
1081214,票據法,顏玉明,3,5|6,2,False,False,652167001,法科所,False
1081215,票據法,王立達,4,3|4,2,False,False,652167011,法科所,False
1081216,智慧財產權法總論,馮震宇,3,3|4,2,False,False,652168001,法科所,False
1081217,公法綜合研習,傅玲靜,1,5|6,2,False,False,652173001,法科所,False
1081218,商事法總論與公司法,林國全,5,2|3|4,3,False,False,652174001,法科所,False
1081219,商事法總論與公司法,劉連煜,5,2|3|4,3,False,False,652174011,法科所,False
1081220,商事法總論與公司法,方嘉麟,5,2|3|4,3,False,False,652174021,法科所,False
1081221,非訟程序,劉明生,3,5|6,2,False,False,652175001,法科所,False
1081222,民事法綜合研習,楊淑文,3,3|4,2,False,False,652178001,法科所,False
1081223,土地、環境與法律（三）,黃立、顏玉明,1,7|8,2,False,False,652183001,法科所,False
1081224,金融與法律（三）,詹庭禎,2,7|8,2,False,False,652185001,法科所,False
1081225,證券交易法實例研習,劉連煜,3,2,1,False,False,652875001,法科所,False
1081226,中國智慧財產權法專題研究,陳秉訓,3,4,1,False,False,652876001,法科所,False
1081227,勞動法案例研究,林良榮,2,5|6,2,False,False,652877001,法科所,False
1081228,銀行法,臧正運,5,5|6,2,False,False,652878001,法科所,False
1081229,網路法,王立達,4,7|8,2,False,False,652884001,法科所,False
1081230,智財法學研究方法論,陳秉訓,3,2|3,2,False,False,652886001,法科所,False
1081231,歐盟經貿法,洪德欽,4,E|F|G,3,False,False,652892001,法科所,False
1081232,專利法,沈宗倫,3,5|6,2,False,False,652931001,法科所,False
1081233,智慧財產權法,馮震宇,4,D|5|6,3,False,False,652950001,法科所,False
1082001,國際商事法專題研究,許耀明,3,F|G|H,3,False,False,961002001,法碩專班,False
1082002,行政法,劉宗德,5,F|G|H,3,True,False,961020001,法碩專班,False
1082003,民法債編總論,王千維、呂彥彬,6,2|3|4,3,True,False,961021001,法碩專班,False
1082004,物權法,吳瑾瑜、陳洸岳,6,D|5|6,3,True,False,961022001,法碩專班,False
1082005,刑法分則,李聖傑,2,F|G|H,3,True,False,961023001,法碩專班,False
1082006,刑事訴訟法,楊雲驊,6,D|5|6,3,True,False,961024001,法碩專班,False
1082007,勞社法導論,林佳和、張桐銳,6,2|3|4,3,True,False,961025001,法碩專班,False
1082008,企業併購法專題研究,朱德芳、劉連煜,1,F|G|H,3,False,False,961028001,法碩專班,False
1082009,保險法專題研究,張冠群,4,F|G|H,3,False,False,961040001,法碩專班,False
1082010,租稅法專題研究,盛子龍、傅玲靜,5,F|G|H,3,False,False,961045001,法碩專班,False
1082011,法學思維與刑法,陳志輝,2,F|G|H,3,False,False,961087001,法碩專班,False
1082012,強制執行法專題研究,劉明生,3,F|G|H,3,False,False,961090001,法碩專班,False
1082013,中國大陸投資法律制度與實務（一）,王文杰,4,F|G|H,3,False,False,961150001,法碩專班,False
1082014,公司治理專題研究,周振鋒,4,F|G|H,3,False,False,961152001,法碩專班,False
1082015,證據法專題研究（一）,姜世明,6,7|8,2,False,False,961153001,法碩專班,False
1082016,視覺影像中的法律,江玉林,6,2|3|4,3,False,False,961154001,法碩專班,False
1082017,海洋法專題研究（二）,陳貞如,6,2|3|4,3,False,False,961155001,法碩專班,False
1082018,論文寫作專題研究,李聖傑、陳惠馨,6,D|5|6,3,False,False,961156001,法碩專班,False
1082019,責任保險專題研究（一）,葉啟洲,1,F|G|H,3,False,False,961157001,法碩專班,False
1082020,進階刑法專題研究,許恒達,5,F|G|H,3,False,False,961158001,法碩專班,False
1082021,契約法專題研究,楊淑文,6,3|4,2,False,False,961159001,法碩專班,False
1082022,國際仲裁實務（一）導論及交互詰問,顏玉明,6,1,1,False,False,961160001,法碩專班,False
1082101,行政法專題研究（五）,詹鎮榮,3,3|4,2,False,False,651012001,法律系碩士班,False
1082102,財產法專題研究（五）,周伯峰,4,5|6,2,False,False,651025001,法律系碩士班,False
1082103,行政法專題研究（三）,劉定基,2,5|6,2,False,False,651067021,法律系碩士班,False
1082104,保險法專題研究（四）,張冠群,4,3|4,2,False,False,651078001,法律系碩士班,False
1082105,英文法學名著選讀（六）,方嘉麟,1,D|5|6,3,False,True,651082001,法律系碩士班,False
1082106,比較刑法專題研究（三）,許恒達,4,2|3|4,3,False,False,651097001,法律系碩士班,False
1082107,經濟法專題研究（二）,王立達,2,7|8,2,False,False,651156001,法律系碩士班,False
1082108,日文法學名著選讀（二）,謝如媛,3,6|7|8,3,False,True,651171001,法律系碩士班,False
1082109,德文法學名著選讀（七）,黃程貫,1,6|7|8,3,False,True,651173001,法律系碩士班,False
1082110,德文法學名著選讀 （三）,楊雲驊,5,5|6|7,3,False,True,651278001,法律系碩士班,False
1082111,契約法專題研究（三）,楊芳賢,1,D|5,2,False,False,651301001,法律系碩士班,False
1082112,中國法律思想史專題研究（三）,黃源盛,2,6|7|8|E,2,False,False,651307001,法律系碩士班,False
1082113,侵權行為法專題研究（三）,王千維,2,3|4,2,False,False,651327001,法律系碩士班,False
1082114,民事訴訟法專題研究（三）,姜世明,2,5|6,2,False,False,651338001,法律系碩士班,False
1082115,刑事證據法專題研究（三）,何賴傑,2,3|4,2,False,False,651356001,法律系碩士班,False
1082116,法理學專題研究（五）,江玉林,3,2|3|4,3,False,False,651361001,法律系碩士班,False
1082117,憲法專題研究（七）,蘇永欽,2,F|G,2,False,False,651390001,法律系碩士班,False
1082118,法文法學名著選讀（三）,吳秦雯,2,C|7|8,3,False,True,651437001,法律系碩士班,False
1082119,環境保護法專題研究（一）,傅玲靜,1,7|8,2,False,False,651444001,法律系碩士班,False
1082120,英文法學名著選讀（八）,廖元豪,2,2|3|4,3,False,True,651445001,法律系碩士班,False
1082121,集體勞動法專題研究（三）,林良榮,2,5|6,2,False,False,651527001,法律系碩士班,False
1082122,國際智慧財產權法專題研究（二）,沈宗倫,2,3|4,2,False,False,651547001,法律系碩士班,False
1082123,國際人道法與難民法,蔡沛倫,1,7|8,2,False,False,651641001,法律系碩士班,False
1082124,國際貿易與法律（一）,洪德欽、許耀明、陳貞如,4,5|6|7,3,False,False,651669001,法律系碩士班,False
1082125,財法中心公益服務實習—金融消費評議中心見習,葉啟洲,2,E|F,2,False,False,651698001,法律系碩士班,False
1082126,民法中心公益服務實習（一）,周伯峰,1,D,1,False,False,651715001,法律系碩士班,False
1082127,WTO專題研究：農業與環境,洪德欽,4,E|F|G,3,False,False,651719001,法律系碩士班,False
1082128,民商法案例研習,朱德芳、許政賢,5,5|6,2,False,False,651733001,法律系碩士班,False
1082129,刑事訴訟法專題研究（一）,楊雲驊,4,7|8,2,False,False,651944001,法律系碩士班,False
1082130,財經法綜合研習,朱德芳、程春益,3,7|8,2,False,False,651A28001,法律系碩士班,False
1082131,鑑識會計,朱德芳、林宛瑩、馬秀如,3,E|F|G,3,False,False,651A29001,法律系碩士班,False
1082132,金融科技法制與監理專題研究（一）,臧正運,5,2|3|4,3,False,False,651A30001,法律系碩士班,False
1082133,WTO法專題研究（一）,許耀明,3,5|6,2,False,False,651A31001,法律系碩士班,False
1082134,國際公司治理專題研究（二）,周振鋒,4,5|6,2,False,False,651A32001,法律系碩士班,False
1082135,國際公法專題研究（五）,陳貞如,5,5|6,2,False,False,651A33001,法律系碩士班,False
1082136,刑事法律實務（二）,王屏夏,5,8|E,2,False,False,651A34001,法律系碩士班,False
1082137,民事法律實務（二）,蕭胤瑮,5,8|E,2,False,False,651A35001,法律系碩士班,False
1082138,行政法論文寫作（三）,劉宗德,4,F|G|H,3,False,False,651A36001,法律系碩士班,False
1082139,社會法專題研究（五）,孫迺翊,2,3|4,2,False,False,651A37001,法律系碩士班,False
1082140,當代法學思想,許家馨,4,7|8,1,False,False,651A38001,法律系碩士班,False
1082141,亞洲法專題研究－印尼法,陳柏良,0,,2,False,False,651A39001,法律系碩士班,False
1082142,法律診療－勞動訴訟實務（二）,陳金泉,2,5|6,2,False,False,651A40001,法律系碩士班,False
1082143,著作權法律與管理,馮震宇,4,D|5|6,3,False,False,651A41001,法律系碩士班,False
1082144,公益服務法律實習－共好文山計畫（四）,陳志輝,1,1|2,2,False,False,651A43001,法律系碩士班,False
1082145,法社會學論文寫作,王曉丹,5,E|F|G,3,False,False,651A44001,法律系碩士班,False
1082146,信託法理論與實務（一）,方嘉麟、胡玉瑩、馬國柱,5,5|6|7,3,False,False,651A45001,法律系碩士班,False
1082147,檢察實務研究（二）,蔡碧玉,5,3|4,2,False,False,651A46001,法律系碩士班,False
1082148,民法中心公益服務實習（四）,周伯峰,1,C,1,False,False,651A47001,法律系碩士班,False
1082149,財經法論文研究與寫作,朱德芳,6,3|4,2,False,False,651A48001,法律系碩士班,False
1082150,文化、原住民與法律：國際與比較之視野,吳秦雯,3,C,1,False,False,651A49001,法律系碩士班,False
1082201,憲法,林佳和,4,2|3|4,3,True,False,652098001,法科所,False
1082202,刑法,許恒達,3,E|F|G,3,False,False,652100002,法科所,False
1082203,醫療與法律（一）,王聖惠,1,E|F,2,False,False,652118001,法科所,False
1082204,傳播與法律,謝國廉,1,D|5|6|7,2,False,False,652119001,法科所,False
1082205,國際貿易與法律（一）,洪德欽、許耀明、陳貞如,4,5|6|7,3,False,False,652126001,法科所,False
1082206,行政救濟法,王碧芳,1,E|F|G,3,False,False,652139001,法科所,False
1082207,工程與法律（二）,黃立、顏玉明,2,7|8,2,False,False,652145001,法科所,False
1082208,社會法,張桐銳,3,2|3|4,3,False,False,652146001,法科所,False
1082209,刑事法綜合研習,林俊益,1,5|6|7|8,2,False,False,652159001,法科所,False
1082210,法律服務,許政賢,2,C,2,False,False,652160001,法科所,False
1082211,民事訴訟法（二）,許政賢,2,2|3|4,3,False,False,652162001,法科所,False
1082212,民事訴訟法（二）,劉明生,2,2|3|4,3,False,False,652162011,法科所,False
1082213,民事訴訟法（二）,姜世明,2,2|3|4,3,False,False,652162021,法科所,False
1082214,國際公法,許耀明,2,D|5|6,3,False,False,652163001,法科所,False
1082215,公平交易法,王立達,5,6|7,2,False,False,652164001,法科所,False
1082216,保險法,葉啟洲,5,2|3|4,3,False,False,652165001,法科所,False
1082217,保險法,葉啟洲,5,2|3|4,3,False,False,652165011,法科所,False
1082218,海商法,沈宗倫,2,5|6,2,False,False,652166001,法科所,False
1082219,海商法,張新平,5,D|5,2,False,False,652166011,法科所,False
1082220,刑事訴訟法（二）,何賴傑、楊雲驊,4,5|6,2,False,False,652170001,法科所,False
1082221,臨終死亡的倫理與法律議題（一）,劉宏恩,4,7|8|E,3,False,False,652192001,法科所,False
1082222,生殖科技與法律專題研究（一）,戴瑀如,4,7|8,2,False,False,652873001,法科所,False
1082223,經濟法,王立達,5,8,1,False,False,652874001,法科所,False
1082224,文化產業與智慧財產權,陳秉訓,2,2|3|4,3,False,False,652889001,法科所,False
1082225,WTO專題研究：農業與環境,洪德欽,4,E|F|G,3,False,False,652893001,法科所,False
1082226,家事事件法,姜世明、許政賢,4,3|4,2,False,False,652905001,法科所,False
1082227,強制執行法與破產法,劉明生,3,5|6,2,False,False,652907001,法科所,False
1082228,政府採購法,顏玉明,1,7|8,2,False,False,652927001,法科所,False
1091001,民事訴訟法,姜世明、劉明生,6,D|5|6,3,True,False,961006001,法碩專班,False
1091002,刑法總則,陳志輝,6,2|3|4,3,True,False,961011001,法碩專班,False
1091003,民法總則,吳瑾瑜、周伯峰,6,D|5|6,3,True,False,961012001,法碩專班,False
1091004,憲法,劉定基,2,F|G|H,3,True,False,961013001,法碩專班,False
1091005,法學導論,許政賢、劉宏恩,5,F|G|H,3,True,False,961014001,法碩專班,False
1091006,民法債編各論,王千維、呂彥彬,6,2|3|4,3,True,False,961015001,法碩專班,False
1091007,行政救濟法專題研究,吳秦雯、劉宗德,2,F|G|H,3,False,False,961036001,法碩專班,False
1091008,公司法,林國全,5,F|G|H,3,True,False,961042001,法碩專班,False
1091009,證券交易法,劉連煜,1,F|G|H,3,False,False,961055001,法碩專班,False
1091010,國際法專題研究,許耀明、陳貞如,4,F|G|H,3,False,False,961056001,法碩專班,False
1091011,醫事刑法專題研究,李聖傑、林萍章、陳子平,0,,2,False,False,961072005,法碩專班,True
1091012,爭議案件與法律解釋方法,江玉林,6,2|3|4,3,False,False,961079001,法碩專班,False
1091013,產業與競爭法專題研究,王立達,0,,2,False,False,961092005,法碩專班,True
1091014,兩岸經貿法制與實務專題研究（三）,王文杰、劉德勳,0,,2,False,False,961106005,法碩專班,True
1091015,家事事件法專題研究 （二）,姜世明、劉明生,6,7|8|E,3,False,False,961111001,法碩專班,False
1091016,金融科技法制與監理,臧正運,3,F|G,2,False,False,961115001,法碩專班,False
1091017,保險判決案例分析（一）,葉啟洲,4,F|G|H,3,False,False,961116001,法碩專班,False
1091018,信託法,周振鋒,4,F|G|H,3,False,False,961147001,法碩專班,False
1091019,公私協力專題研究,詹鎮榮,1,F|G|H,3,False,False,961161001,法碩專班,False
1091020,歐美比較智慧財產權法專題研究（一）,沈宗倫、熊誦梅,3,F|G|H,3,False,False,961162001,法碩專班,False
1091021,非訟程序（一）,劉明生,0,,1,False,False,961163005,法碩專班,True
1091022,歐盟法專題研究,許耀明,0,,2,False,False,961164005,法碩專班,True
1091023,民事證據法,姜世明,0,,1,False,False,961165005,法碩專班,True
1091024,災難下的國家與市場法制,吳秦雯,0,,2,False,False,961166005,法碩專班,True
1091025,運動法專題研究,林佳和,0,,2,False,False,961167005,法碩專班,True
1091026,資訊法專題研究,陳起行、劉定基,0,,2,False,False,961169005,法碩專班,True
1091027,社會事件的法律分析與研究,何賴傑、吳瑾瑜、李聖傑、詹鎮榮,0,,2,False,False,961170005,法碩專班,True
1091028,國際人權公約與身分法實例研習,戴瑀如,6,3|4,2,False,False,961171001,法碩專班,False
1091101,日文法學名著選讀（三）,林國全,4,2|3|4,3,False,True,651017001,法律系碩士班,False
1091102,英文法學名著選讀（一）,朱德芳,4,5|6|7,3,False,True,651043001,法律系碩士班,False
1091103,侵權行為法專題研究（一）,楊芳賢,2,7|8,2,False,False,651098001,法律系碩士班,False
1091104,公司法專題研究（三）,劉連煜,3,5|6,2,False,False,651161001,法律系碩士班,False
1091105,法制史專題研究（一）,黃琴唐,4,5|6,2,False,False,651215001,法律系碩士班,False
1091106,社會法專題研究（一）,張桐銳,3,3|4,2,False,False,651220001,法律系碩士班,False
1091107,契約法專題研究（二）,周伯峰,2,3|4,2,False,False,651232001,法律系碩士班,False
1091108,身分法專題研究（三）,林秀雄,5,5|6,2,False,False,651235001,法律系碩士班,False
1091109,刑事訴訟法專題研究（二）,段重民,1,6|7,2,False,False,651239001,法律系碩士班,False
1091110,財產法專題研究（二）,蘇永欽,2,7|8,2,False,False,651293001,法律系碩士班,False
1091111,智慧財產權法專題研究（一）,沈宗倫,2,5|6,2,False,False,651310001,法律系碩士班,False
1091112,契約法專題研究（四）,楊淑文,2,5|6,2,False,False,651313001,法律系碩士班,False
1091113,比較憲法專題研究（四）,吳秦雯,3,7|8,2,False,False,651351001,法律系碩士班,False
1091114,刑事證據法專題研究（四）,楊雲驊,4,7|8,2,False,False,651363001,法律系碩士班,False
1091115,民事訴訟法專題研究（四）,姜世明、劉明生,1,5|6,2,False,False,651364001,法律系碩士班,False
1091116,西洋法律思想史專題研究（五）,江玉林,3,3|4,2,False,False,651366001,法律系碩士班,False
1091117,民事訴訟法專題研究（五）,姜世明、劉明生,1,5|6,2,False,False,651369001,法律系碩士班,False
1091118,集體勞動法專題研究（二）,林佳和,2,5|6,2,False,False,651371001,法律系碩士班,False
1091119,刑事政策專題研究（三）,謝如媛,2,D|5|6,3,False,False,651384001,法律系碩士班,False
1091120,保險法專題研究（二）,林勳發,2,3|4,2,False,False,651392001,法律系碩士班,False
1091121,財產法專題研究（一）,王千維,2,3|4,2,False,False,651395001,法律系碩士班,False
1091122,英文公法學名著選讀（四）,劉定基,4,D|5|6,3,False,True,651436001,法律系碩士班,False
1091123,比較憲法專題研究（六）,廖元豪,4,3|4,2,False,False,651529001,法律系碩士班,False
1091124,公法實務專題研究（三）,董保城,4,F|G,2,False,False,651536001,法律系碩士班,False
1091125,法律診療（二）,羅秉成,4,F|G,2,False,False,651572001,法律系碩士班,False
1091126,專題討論－生物科技管理實務,吳榮燦、馮震宇,4,E|F|G,1,False,False,651580001,法律系碩士班,False
1091127,營業秘密：法律與管理,馮震宇,3,D|5,2,False,False,651603001,法律系碩士班,False
1091128,財法中心公益服務實習—金融消費評議中心見習（一）,葉啟洲,2,E|F,2,False,False,651646001,法律系碩士班,False
1091129,民商法案例研習（一）,朱德芳、許政賢,5,5|6,2,False,False,651659001,法律系碩士班,False
1091130,民法中心公益服務實習（一）,周伯峰,1,C,1,False,False,651715001,法律系碩士班,False
1091131,WTO專題研究：農業與環境,洪德欽,3,E|F|G,3,False,False,651719001,法律系碩士班,False
1091132,國際人權法,許耀明,4,D|5|6,3,False,False,651731001,法律系碩士班,False
1091133,大陸經貿法律研究（二）,王文杰,3,3|4,2,False,False,651923001,法律系碩士班,False
1091134,基法中心公益服務實習－法扶律師指導見習（一）,劉宏恩,3,C,2,False,False,651A10001,法律系碩士班,False
1091135,國際租稅法,鍾騏,5,2|3|4,3,False,False,651A14001,法律系碩士班,False
1091136,檢察實務研究（一）,蔡碧玉,5,3|4,2,False,False,651A18001,法律系碩士班,False
1091137,會計實務與法律專題研究（一）,朱德芳、馬秀如,3,E|F,2,False,False,651A19001,法律系碩士班,False
1091138,亞洲法專題研究－印尼法,陳柏良,0,,2,False,False,651A39001,法律系碩士班,False
1091139,國際公法專題研究（六）,陳貞如,2,D|5,2,False,False,651A50001,法律系碩士班,False
1091140,海洋法專題研究（四）,陳貞如,2,6|7,2,False,False,651A51001,法律系碩士班,False
1091141,行政法論文寫作（四）,劉宗德,5,F,1,False,False,651A52001,法律系碩士班,False
1091142,公益服務法律實習－共好文山計畫（五）,陳志輝,1,1|2,2,False,False,651A53001,法律系碩士班,False
1091143,國際商務仲裁實務,顏玉明,5,7,1,False,False,651A54001,法律系碩士班,False
1091144,律師實務（一）,范瑞華,3,7|8,2,False,False,651A55001,法律系碩士班,False
1091145,英文契約選讀（一）,朱德芳、劉承愚,1,E|F,2,False,True,651A56001,法律系碩士班,False
1091146,法律繼受與刑法變遷,黃源盛,2,3|4,2,False,False,651A57001,法律系碩士班,False
1091147,東亞之法律與永續發展,陳柏良,4,D|5|6,3,False,False,651A58001,法律系碩士班,False
1091148,AI與倫理,陳柏良,3,D|5|6,3,False,False,651A59001,法律系碩士班,False
1091149,全球衛生治理,陳宗文、劉汗曦、劉宏恩,3,D|5|6,3,False,False,651A60001,法律系碩士班,False
1091150,印尼民法與國際私法,陳柏良,0,,2,False,False,651A61001,法律系碩士班,False
1091151,性別、醫療與法律－以醫事刑法為核心,李聖傑,4,D,1,False,False,651A62001,法律系碩士班,False
1091201,企業併購實例研習（二）,方嘉麟、林進富、樓永堅,5,5|6|7,3,False,False,652075001,法科所,False
1091202,憲法,張桐銳,5,7|8|E,3,True,False,652098001,法科所,False
1091203,刑法,許恒達,3,1|2|3,3,False,False,652100001,法科所,False
1091204,法學導論,詹鎮榮,1,7|8,2,True,False,652120001,法科所,False
1091205,國際私法,王海南,3,D|5|6,3,False,False,652137001,法科所,False
1091206,國際私法,戴瑀如,2,D|5|6,3,False,False,652137011,法科所,False
1091207,證券交易法,劉連煜,3,3|4,2,False,False,652150001,法科所,False
1091208,勞動法,黃程貫,3,D|5|6,3,False,False,652151001,法科所,False
1091209,勞動法,林良榮,3,D|5|6,3,False,False,652151011,法科所,False
1091210,法律倫理,劉宏恩,4,5|6,2,False,False,652155001,法科所,False
1091211,法律倫理,姜世明,4,5|6,2,False,False,652155011,法科所,False
1091212,法律服務,許政賢,2,C,1,False,False,652160001,法科所,False
1091213,國際公法,陳純一,3,2|3|4,3,False,False,652163001,法科所,False
1091214,票據法,顏玉明,3,5|6,2,False,False,652167001,法科所,False
1091215,票據法,周振鋒,4,3|4,2,False,False,652167011,法科所,False
1091216,智慧財產權法總論,馮震宇,3,3|4,2,False,False,652168001,法科所,False
1091217,資訊科技與法律（一）,謝國廉,1,D|5|6|7,2,False,False,652171001,法科所,False
1091218,公法綜合研習,林佳和,1,7|8,2,False,False,652173001,法科所,False
1091219,商事法總論與公司法,林國全,5,2|3|4,3,False,False,652174001,法科所,False
1091220,商事法總論與公司法,劉連煜,5,2|3|4,3,False,False,652174011,法科所,False
1091221,商事法總論與公司法,方嘉麟,5,2|3|4,3,False,False,652174021,法科所,False
1091222,非訟程序,劉明生,3,5|6,2,False,False,652175001,法科所,False
1091223,民事法綜合研習,楊淑文,3,3|4,2,False,False,652178001,法科所,False
1091224,金融與法律（三）,詹庭禎,1,E|F,2,False,False,652185001,法科所,False
1091225,信託法,周振鋒,5,5|6|7,3,False,False,652870001,法科所,False
1091226,智慧財產重要判決研析,沈宗倫,2,3|4,2,False,False,652872001,法科所,False
1091227,勞動法案例研究,林良榮,2,5|6,2,False,False,652877001,法科所,False
1091228,WTO專題研究：農業與環境,洪德欽,3,E|F|G,3,False,False,652893001,法科所,False
1091229,家事事件法,姜世明、許政賢,4,3|4,2,False,False,652905001,法科所,False
1091230,專利法,沈宗倫,3,5|6,2,False,False,652931001,法科所,False
1091231,智慧財產權法,馮震宇,4,D|5|6,3,False,False,652950001,法科所,False
1092001,行政法,吳秦雯,6,2|3|4,3,True,False,961020001,法碩專班,False
1092002,民法債編總論,王千維、呂彥彬,6,D|5|6,3,True,False,961021001,法碩專班,False
1092003,物權法,吳瑾瑜、呂彥彬、陳洸岳,3,F|G|H,3,True,False,961022001,法碩專班,False
1092004,刑法分則,李聖傑,5,F|G|H,3,True,False,961023001,法碩專班,False
1092005,刑事訴訟法,何賴傑,5,F|G|H,3,True,False,961024001,法碩專班,False
1092006,勞社法導論,林佳和、張桐銳,6,D|5|6,3,True,False,961025001,法碩專班,False
1092007,企業併購法專題研究,朱德芳、劉連煜,1,F|G|H,3,False,False,961028001,法碩專班,False
1092008,國際貿易法專題研究,許耀明,3,F|G|H,3,False,False,961031001,法碩專班,False
1092009,勞動法專題研究,林佳和,2,F|G|H,3,False,False,961034001,法碩專班,False
1092010,白領犯罪專題研究,李聖傑、許恒達,1,F|G|H,3,False,False,961043001,法碩專班,False
1092011,身分法,劉宏恩、戴瑀如,4,F|G|H,3,False,False,961054001,法碩專班,False
1092012,中國大陸投資法律制度與實務（二）,王文杰,2,F|G|H,3,False,False,961064001,法碩專班,False
